phrase,fn_df,all_df,fp_ratio,fn_pct,length
お金が,13,22,0.591,27.1,3
た時に,13,22,0.591,27.1,3
知りたい,13,22,0.591,27.1,4
公開し,10,17,0.588,20.8,3
を理解し,10,17,0.588,20.8,4
女性が,10,17,0.588,20.8,3
が見え,10,17,0.588,20.8,3
。具体,10,17,0.588,20.8,3
。具体的,10,17,0.588,20.8,4
代わり,10,17,0.588,20.8,3
がない。,10,17,0.588,20.8,4
手に入れ,10,17,0.588,20.8,4
いう「,10,17,0.588,20.8,3
ない」と,17,29,0.586,35.4,4
具体的な,14,24,0.583,29.2,4
リンクを,14,24,0.583,29.2,4
いる方,14,24,0.583,29.2,3
ダウンロードcopyいいな,14,24,0.583,29.2,13
ダウンロードcopyいい,14,24,0.583,29.2,12
copyいい,14,24,0.583,29.2,6
copyいいなと,14,24,0.583,29.2,8
copyいいな,14,24,0.583,29.2,7
を獲得,7,12,0.583,14.6,3
いう状況,7,12,0.583,14.6,4
ナンバー,7,12,0.583,14.6,4
感じた,7,12,0.583,14.6,3
万円を,7,12,0.583,14.6,3
した時,7,12,0.583,14.6,3
に行き,7,12,0.583,14.6,3
を防ぐ,7,12,0.583,14.6,3
が多く、,7,12,0.583,14.6,4
距離が,7,12,0.583,14.6,3
アプリを,7,12,0.583,14.6,4
を使う,7,12,0.583,14.6,3
悪い」,7,12,0.583,14.6,3
普通に,7,12,0.583,14.6,3
見て、,7,12,0.583,14.6,3
27日,7,12,0.583,14.6,3
行動が,7,12,0.583,14.6,3
言い訳,7,12,0.583,14.6,3
、どうし,7,12,0.583,14.6,4
に過ぎ,7,12,0.583,14.6,3
好奇心,7,12,0.583,14.6,3
が、今,7,12,0.583,14.6,3
SNSで,7,12,0.583,14.6,4
ここから先,7,12,0.583,14.6,5
から先は,7,12,0.583,14.6,4
教科書,7,12,0.583,14.6,3
ここから先は,7,12,0.583,14.6,6
なぜ「,7,12,0.583,14.6,3
がある方,7,12,0.583,14.6,4
ならない」,7,12,0.583,14.6,5
の勉強,7,12,0.583,14.6,3
成功し,11,19,0.579,22.9,3
。つまり、,11,19,0.579,22.9,5
極めて,11,19,0.579,22.9,3
感情を,11,19,0.579,22.9,3
は無料,11,19,0.579,22.9,3
自身が,11,19,0.579,22.9,3
たい方,11,19,0.579,22.9,3
た場合、,16,28,0.571,33.3,4
つまり、,12,21,0.571,25.0,4
経験が,12,21,0.571,25.0,3
だと思って,12,21,0.571,25.0,5
自体が,12,21,0.571,25.0,3
初心者でも,8,14,0.571,16.7,5
が増える,8,14,0.571,16.7,4
を構築,8,14,0.571,16.7,3
ステップ,8,14,0.571,16.7,4
言われてい,8,14,0.571,16.7,5
場合も,8,14,0.571,16.7,3
はなく、「,8,14,0.571,16.7,5
したら、,8,14,0.571,16.7,4
対して、,8,14,0.571,16.7,4
もう一度,8,14,0.571,16.7,4
に対して、,8,14,0.571,16.7,5
危険な,8,14,0.571,16.7,3
20日,8,14,0.571,16.7,3
の発言,8,14,0.571,16.7,3
ます。なぜ,8,14,0.571,16.7,5
知った,8,14,0.571,16.7,3
ことだ。,8,14,0.571,16.7,4
てきます。,8,14,0.571,16.7,5
きます。,8,14,0.571,16.7,4
いう感じ,4,7,0.571,8.3,4
、複数,4,7,0.571,8.3,3
は戦争,4,7,0.571,8.3,3
下がっ,4,7,0.571,8.3,3
登録者,4,7,0.571,8.3,3
を乗り越える,4,7,0.571,8.3,6
という感じ,4,7,0.571,8.3,5
発信を,4,7,0.571,8.3,3
が見える,4,7,0.571,8.3,4
に成功,4,7,0.571,8.3,3
た時期,4,7,0.571,8.3,3
乗り越える,4,7,0.571,8.3,5
記録。,4,7,0.571,8.3,3
に公開,4,7,0.571,8.3,3
ない人に,4,7,0.571,8.3,4
24時間365日,4,7,0.571,8.3,8
「出会い,4,7,0.571,8.3,4
コラムを,4,7,0.571,8.3,4
嫌われる,4,7,0.571,8.3,4
積極的な,4,7,0.571,8.3,4
男性と,4,7,0.571,8.3,3
徹底解説！,4,7,0.571,8.3,5
を事前に,4,7,0.571,8.3,4
思い出,4,7,0.571,8.3,3
「このまま,4,7,0.571,8.3,5
3月に,4,7,0.571,8.3,3
時間365,4,7,0.571,8.3,5
の体験談,4,7,0.571,8.3,4
時間365日,4,7,0.571,8.3,6
体験談,4,7,0.571,8.3,3
条件に,4,7,0.571,8.3,3
の性格,4,7,0.571,8.3,3
が正解,4,7,0.571,8.3,3
ユーザーが,4,7,0.571,8.3,5
を日々,4,7,0.571,8.3,3
暇つぶし,4,7,0.571,8.3,4
を事前,4,7,0.571,8.3,3
24時間365,4,7,0.571,8.3,7
代前半,4,7,0.571,8.3,3
利用者,4,7,0.571,8.3,3
マッチングアプリ,4,7,0.571,8.3,8
無駄に,4,7,0.571,8.3,3
に利用さ,4,7,0.571,8.3,4
パスワード,4,7,0.571,8.3,5
を獲得し,4,7,0.571,8.3,4
ユーザーに,4,7,0.571,8.3,5
性のある,4,7,0.571,8.3,4
魅力的,4,7,0.571,8.3,3
のウェブサイト,4,7,0.571,8.3,7
、今後の,4,7,0.571,8.3,4
部分です,4,7,0.571,8.3,4
なったら、,4,7,0.571,8.3,5
3ヶ月,4,7,0.571,8.3,3
で相手,4,7,0.571,8.3,3
。LINE,4,7,0.571,8.3,5
から見て,4,7,0.571,8.3,4
を話し,4,7,0.571,8.3,3
、ちゃんと,4,7,0.571,8.3,5
途中で,4,7,0.571,8.3,3
学生時代,4,7,0.571,8.3,4
嫌われ,4,7,0.571,8.3,3
しよう」,4,7,0.571,8.3,4
の話題,4,7,0.571,8.3,3
に言うと、,4,7,0.571,8.3,5
が終わっ,4,7,0.571,8.3,4
ている時に,4,7,0.571,8.3,5
でお金を,4,7,0.571,8.3,4
がほとんどです。,4,7,0.571,8.3,8
LINEを,4,7,0.571,8.3,5
化させる,4,7,0.571,8.3,4
の方から,4,7,0.571,8.3,4
第2章,4,7,0.571,8.3,3
に立って,4,7,0.571,8.3,4
ほとんどです。,4,7,0.571,8.3,7
を用意し,4,7,0.571,8.3,4
でお金,4,7,0.571,8.3,3
を用意,4,7,0.571,8.3,3
上から,4,7,0.571,8.3,3
は10,4,7,0.571,8.3,3
言うの,4,7,0.571,8.3,3
ダイヤモンド,4,7,0.571,8.3,6
ニュースで,4,7,0.571,8.3,5
だと言われ,4,7,0.571,8.3,5
の発信,4,7,0.571,8.3,3
だと言わ,4,7,0.571,8.3,4
見ること,4,7,0.571,8.3,4
プライベート,4,7,0.571,8.3,6
「この人,4,7,0.571,8.3,4
月19日,4,7,0.571,8.3,4
公務員,4,7,0.571,8.3,3
19日,4,7,0.571,8.3,3
月19,4,7,0.571,8.3,3
クローズ,4,7,0.571,8.3,4
だと考え,4,7,0.571,8.3,4
現実的,4,7,0.571,8.3,3
を利用する,4,7,0.571,8.3,5
とすれば、,4,7,0.571,8.3,5
。なぜか,4,7,0.571,8.3,4
一線を,4,7,0.571,8.3,3
いるため、,4,7,0.571,8.3,5
に行う,4,7,0.571,8.3,3
たものの、,4,7,0.571,8.3,5
することは、,4,7,0.571,8.3,6
職場の,4,7,0.571,8.3,3
で終わる,4,7,0.571,8.3,4
フォン,4,7,0.571,8.3,3
と言ってい,4,7,0.571,8.3,5
、何度,4,7,0.571,8.3,3
ているため、,4,7,0.571,8.3,6
こと」と,4,7,0.571,8.3,4
記録を,4,7,0.571,8.3,3
記事の内容,4,7,0.571,8.3,5
が増えてい,4,7,0.571,8.3,5
が一切,4,7,0.571,8.3,3
様子を,4,7,0.571,8.3,3
増えています,4,7,0.571,8.3,6
伝えたい,4,7,0.571,8.3,4
決まる,4,7,0.571,8.3,3
なる方法,4,7,0.571,8.3,4
を狙っ,4,7,0.571,8.3,3
の部分,4,7,0.571,8.3,3
いうのも、,4,7,0.571,8.3,5
違うの,4,7,0.571,8.3,3
した、,4,7,0.571,8.3,3
傾向に,4,7,0.571,8.3,3
しない」と,4,7,0.571,8.3,5
手順を,4,7,0.571,8.3,3
。企業,4,7,0.571,8.3,3
確認する,4,7,0.571,8.3,4
判断し、,4,7,0.571,8.3,4
、被害,4,7,0.571,8.3,3
より先に,4,7,0.571,8.3,4
より先,4,7,0.571,8.3,3
全部、,4,7,0.571,8.3,3
ない。「,4,7,0.571,8.3,4
が相手,4,7,0.571,8.3,3
に残る,4,7,0.571,8.3,3
、まるで,4,7,0.571,8.3,4
する。「,4,7,0.571,8.3,4
が残っ,4,7,0.571,8.3,3
立場を,4,7,0.571,8.3,3
いう認識,4,7,0.571,8.3,4
認識が,4,7,0.571,8.3,3
という認識,4,7,0.571,8.3,5
をコントロール,4,7,0.571,8.3,7
の未来を,4,7,0.571,8.3,4
を通過,4,7,0.571,8.3,3
は解除さ,4,7,0.571,8.3,4
」になっ,4,7,0.571,8.3,4
たという。,4,7,0.571,8.3,5
に耳を,4,7,0.571,8.3,3
危機感,4,7,0.571,8.3,3
一切の,4,7,0.571,8.3,3
民主党,4,7,0.571,8.3,3
直ちに,4,7,0.571,8.3,3
は緊急,4,7,0.571,8.3,3
これに対し,4,7,0.571,8.3,5
出てきた,4,7,0.571,8.3,4
は解除され,4,7,0.571,8.3,5
で逮捕さ,4,7,0.571,8.3,4
ものでした。,4,7,0.571,8.3,6
ナチス,4,7,0.571,8.3,3
コロナ禍,4,7,0.571,8.3,4
軍事的,4,7,0.571,8.3,3
ジャーナリスト,4,7,0.571,8.3,7
首相は,4,7,0.571,8.3,3
を指す,4,7,0.571,8.3,3
は違い,4,7,0.571,8.3,3
を聞く,4,7,0.571,8.3,3
の権利,4,7,0.571,8.3,3
公共の,4,7,0.571,8.3,3
会議の,4,7,0.571,8.3,3
正当な,4,7,0.571,8.3,3
追い詰め,4,7,0.571,8.3,4
一人でも,4,7,0.571,8.3,4
借りて,4,7,0.571,8.3,3
な証拠,4,7,0.571,8.3,3
ブラック企業,4,7,0.571,8.3,6
クレジットカード,4,7,0.571,8.3,8
刑務所,4,7,0.571,8.3,3
気づく,4,7,0.571,8.3,3
この言葉,4,7,0.571,8.3,4
撮影し,4,7,0.571,8.3,3
月6日,13,23,0.565,27.1,3
ない方,13,23,0.565,27.1,3
圧倒的,13,23,0.565,27.1,3
が悪い,13,23,0.565,27.1,3
多くの人,13,23,0.565,27.1,4
今後の,9,16,0.562,18.8,3
初心者で,9,16,0.562,18.8,4
女性の,9,16,0.562,18.8,3
LINEで,9,16,0.562,18.8,5
」そう,9,16,0.562,18.8,3
した場合,9,16,0.562,18.8,4
「自分の,9,16,0.562,18.8,4
。人生,9,16,0.562,18.8,3
そう思っ,9,16,0.562,18.8,4
入れて,14,25,0.56,29.2,3
時間は,15,27,0.556,31.2,3
の利益,10,18,0.556,20.8,3
と言える,10,18,0.556,20.8,4
の対応,10,18,0.556,20.8,3
の相談,10,18,0.556,20.8,3
ルート,10,18,0.556,20.8,3
サイトに,5,9,0.556,10.4,4
という考え,5,9,0.556,10.4,5
いう考え,5,9,0.556,10.4,4
米大統領,5,9,0.556,10.4,4
に興味,5,9,0.556,10.4,3
興味を,5,9,0.556,10.4,3
を抱え,5,9,0.556,10.4,3
を始める,5,9,0.556,10.4,4
持たない,5,9,0.556,10.4,4
ある程度,5,9,0.556,10.4,4
ご提供,5,9,0.556,10.4,3
出会う,5,9,0.556,10.4,3
防ぐため,5,9,0.556,10.4,4
リード,5,9,0.556,10.4,3
が見つかる,5,9,0.556,10.4,5
行きたい,5,9,0.556,10.4,4
に確認,5,9,0.556,10.4,3
、そうした,5,9,0.556,10.4,5
男性の,5,9,0.556,10.4,3
の保護,5,9,0.556,10.4,3
が安心,5,9,0.556,10.4,3
を防ぐため,5,9,0.556,10.4,5
見つかる,5,9,0.556,10.4,4
の個人情報を,5,9,0.556,10.4,6
、そうし,5,9,0.556,10.4,4
アプローチ,5,9,0.556,10.4,5
な人が,5,9,0.556,10.4,3
の前で,5,9,0.556,10.4,3
メールの,5,9,0.556,10.4,4
に合った,5,9,0.556,10.4,4
送って,5,9,0.556,10.4,3
タイプの,5,9,0.556,10.4,4
使い方を,5,9,0.556,10.4,4
合った,5,9,0.556,10.4,3
を送っ,5,9,0.556,10.4,3
月31,5,9,0.556,10.4,3
月31日,5,9,0.556,10.4,4
を取得,5,9,0.556,10.4,3
にお金,5,9,0.556,10.4,3
クラブ,5,9,0.556,10.4,3
構築する,5,9,0.556,10.4,4
200万,5,9,0.556,10.4,4
の写真,5,9,0.556,10.4,3
話をし,5,9,0.556,10.4,3
に聞い,5,9,0.556,10.4,3
に言うと,5,9,0.556,10.4,4
に入ったら,5,9,0.556,10.4,5
入ったら,5,9,0.556,10.4,4
と思いますが,5,9,0.556,10.4,6
が作っ,5,9,0.556,10.4,3
と話し,5,9,0.556,10.4,3
モテる,5,9,0.556,10.4,3
の要素,5,9,0.556,10.4,3
一覧を,5,9,0.556,10.4,3
なくなります。,5,9,0.556,10.4,7
疑問を,5,9,0.556,10.4,3
必要がある。,5,9,0.556,10.4,6
と、自分,5,9,0.556,10.4,4
違和感,5,9,0.556,10.4,3
、どうして,5,9,0.556,10.4,5
、突然,5,9,0.556,10.4,3
確信し,5,9,0.556,10.4,3
見てい,5,9,0.556,10.4,3
違って,5,9,0.556,10.4,3
今でも,5,9,0.556,10.4,3
原則とし,5,9,0.556,10.4,4
原則として,5,9,0.556,10.4,5
しろ」,5,9,0.556,10.4,3
は、相手,5,9,0.556,10.4,4
。すると,5,9,0.556,10.4,4
。する,5,9,0.556,10.4,3
認識を,5,9,0.556,10.4,3
必要はない,5,9,0.556,10.4,5
。なぜ、,5,9,0.556,10.4,4
、ほぼ,5,9,0.556,10.4,3
適用さ,5,9,0.556,10.4,3
残して,5,9,0.556,10.4,3
。今日は,5,9,0.556,10.4,4
引き出す,5,9,0.556,10.4,4
すれば、,16,29,0.552,33.3,4
この記事,27,49,0.551,56.2,4
を読ん,11,20,0.55,22.9,3
が変わる,11,20,0.55,22.9,4
場合、,23,42,0.548,47.9,3
で自分,12,22,0.545,25.0,3
だと思っ,12,22,0.545,25.0,4
終わら,12,22,0.545,25.0,3
はアメリカ,6,11,0.545,12.5,5
を迎える,6,11,0.545,12.5,4
結果に,6,11,0.545,12.5,3
が日本,6,11,0.545,12.5,3
最大限,6,11,0.545,12.5,3
と信じ,6,11,0.545,12.5,3
が本当,6,11,0.545,12.5,3
を取り戻す,6,11,0.545,12.5,5
環境を,6,11,0.545,12.5,3
理想の,6,11,0.545,12.5,3
内容が,6,11,0.545,12.5,3
に理解,6,11,0.545,12.5,3
、安全,6,11,0.545,12.5,3
の男性,6,11,0.545,12.5,3
言えない,6,11,0.545,12.5,4
逆に、,6,11,0.545,12.5,3
と感じて,6,11,0.545,12.5,4
言うと、,6,11,0.545,12.5,4
に行った,6,11,0.545,12.5,4
。最初,6,11,0.545,12.5,3
ている時,6,11,0.545,12.5,4
でもない。,6,11,0.545,12.5,5
のニュース,6,11,0.545,12.5,5
日常の,6,11,0.545,12.5,3
、他人,6,11,0.545,12.5,3
月27,6,11,0.545,12.5,3
月27日,6,11,0.545,12.5,4
意識に,6,11,0.545,12.5,3
が現実,6,11,0.545,12.5,3
都合の,6,11,0.545,12.5,3
の理解,6,11,0.545,12.5,3
と考えている,6,11,0.545,12.5,6
で人生,6,11,0.545,12.5,3
30分,6,11,0.545,12.5,3
ような状況,6,11,0.545,12.5,5
当時、,6,11,0.545,12.5,3
になる」,6,11,0.545,12.5,4
を公開し,6,11,0.545,12.5,4
を公開,6,11,0.545,12.5,3
確定し,6,11,0.545,12.5,3
の対象,6,11,0.545,12.5,3
は「日本,6,11,0.545,12.5,4
規模の,6,11,0.545,12.5,3
た。なぜ,6,11,0.545,12.5,4
行為に,6,11,0.545,12.5,3
準備を,6,11,0.545,12.5,3
いいなと思っ,25,46,0.543,52.1,6
になる。,19,35,0.543,39.6,4
言える,13,24,0.542,27.1,3
今日の,13,24,0.542,27.1,3
解説し,14,26,0.538,29.2,3
読んで,14,26,0.538,29.2,3
ダウンロードcopy,14,26,0.538,29.2,10
迎える,7,13,0.538,14.6,3
10万,7,13,0.538,14.6,3
万円の,7,13,0.538,14.6,3
メリット,7,13,0.538,14.6,4
前から,7,13,0.538,14.6,3
対応して,7,13,0.538,14.6,4
メッセージを,7,13,0.538,14.6,6
を選ぶ,7,13,0.538,14.6,3
30日,7,13,0.538,14.6,3
の成功,7,13,0.538,14.6,3
から見,7,13,0.538,14.6,3
用意し,7,13,0.538,14.6,3
特定の,7,13,0.538,14.6,3
言ってる,7,13,0.538,14.6,4
の意見,7,13,0.538,14.6,3
勝手に,7,13,0.538,14.6,3
終わった,7,13,0.538,14.6,4
に見える,7,13,0.538,14.6,4
が多い。,7,13,0.538,14.6,4
月20日,7,13,0.538,14.6,4
。多くの,7,13,0.538,14.6,4
月20,7,13,0.538,14.6,3
の会社,7,13,0.538,14.6,3
は絶対に,7,13,0.538,14.6,4
とって、,7,13,0.538,14.6,4
である「,7,13,0.538,14.6,4
無料で,15,28,0.536,31.2,3
を知り,15,28,0.536,31.2,3
で応援する,24,45,0.533,50.0,5
たら応援しよう,24,45,0.533,50.0,7
と思ったら応援,24,45,0.533,50.0,7
思ったら応援,24,45,0.533,50.0,6
たら応援しよう！,24,45,0.533,50.0,8
応援しよう,24,45,0.533,50.0,5
たら応援,24,45,0.533,50.0,4
応援しよう！,24,45,0.533,50.0,6
思ったら応援しよう,24,45,0.533,50.0,9
こと。,16,30,0.533,33.3,3
を書いて,8,15,0.533,16.7,4
多く、,8,15,0.533,16.7,3
に加え,8,15,0.533,16.7,3
が最も,8,15,0.533,16.7,3
、スマホ,8,15,0.533,16.7,4
マニュアル,8,15,0.533,16.7,5
、そういう,8,15,0.533,16.7,5
。多く,8,15,0.533,16.7,3
勝てる,8,15,0.533,16.7,3
いい。,8,15,0.533,16.7,3
なぜ、,8,15,0.533,16.7,3
段階で,8,15,0.533,16.7,3
入れる,8,15,0.533,16.7,3
ある方,8,15,0.533,16.7,3
学べる,8,15,0.533,16.7,3
増える,9,17,0.529,18.8,3
理解して,9,17,0.529,18.8,4
に考え,9,17,0.529,18.8,3
パターン,9,17,0.529,18.8,4
と感じ,9,17,0.529,18.8,3
言った,9,17,0.529,18.8,3
」と言っ,9,17,0.529,18.8,4
仕事が,9,17,0.529,18.8,3
。まず,19,36,0.528,39.6,3
た場合,20,38,0.526,41.7,3
しません。,10,19,0.526,20.8,5
サービスを,10,19,0.526,20.8,5
。今日,10,19,0.526,20.8,3
の正体,10,19,0.526,20.8,3
がない」,11,21,0.524,22.9,4
。すべて,11,21,0.524,22.9,4
。なぜ,23,44,0.523,47.9,3
！チップで,24,46,0.522,50.0,5
！チップ,24,46,0.522,50.0,4
なと思ったら,24,46,0.522,50.0,6
状態で,12,23,0.522,25.0,3
見える,12,23,0.522,25.0,3
を知る,12,23,0.522,25.0,3
パートナー,12,23,0.522,25.0,5
生活を,12,23,0.522,25.0,3
行った,13,25,0.52,27.1,3
したり、,13,25,0.52,27.1,4
チェック,14,27,0.519,29.2,4
言われて,14,27,0.519,29.2,4
で検索,14,27,0.519,29.2,3
基づく表示,14,27,0.519,29.2,5
に基づく表示,14,27,0.519,29.2,6
copy,15,29,0.517,31.2,4
自分を,17,33,0.515,35.4,3
する#,18,35,0.514,37.5,3
で応援する#,18,35,0.514,37.5,6
応援する#,18,35,0.514,37.5,5
リスク,21,41,0.512,43.8,3
具体的,23,45,0.511,47.9,3
チップで,26,51,0.51,54.2,4
なと思っ,25,49,0.51,52.1,4
で応援,26,52,0.5,54.2,3
応援する,25,50,0.5,52.1,4
しよう！,25,50,0.5,52.1,4
以下の,24,48,0.5,50.0,3
。もし,17,34,0.5,35.4,3
リアル,16,32,0.5,33.3,3
と思わ,15,30,0.5,31.2,3
してください。,15,30,0.5,31.2,7
時点で,15,30,0.5,31.2,3
の場合,14,28,0.5,29.2,3
が高い,14,28,0.5,29.2,3
ない」という,14,28,0.5,29.2,6
。まずは,13,26,0.5,27.1,4
、以下,13,26,0.5,27.1,3
、以下の,13,26,0.5,27.1,4
に入れ,12,24,0.5,25.0,3
やクリエイターで検索,12,24,0.5,25.0,10
やクリエイターで,12,24,0.5,25.0,8
キーワードや,12,24,0.5,25.0,6
ワードやクリエイターで,12,24,0.5,25.0,11
キーワードやクリエイター,12,24,0.5,25.0,12
クリエイターで検索,12,24,0.5,25.0,9
ワードや,12,24,0.5,25.0,4
やクリエイター,12,24,0.5,25.0,7
クリエイターで,12,24,0.5,25.0,7
ワードやクリエイター,12,24,0.5,25.0,10
方は、,12,24,0.5,25.0,3
メニュー投稿,12,24,0.5,25.0,6
を知ら,12,24,0.5,25.0,3
、なぜ,11,22,0.5,22.9,3
しており、,11,22,0.5,22.9,5
で検索メニュー投稿,11,22,0.5,22.9,9
検索メニュー投稿,11,22,0.5,22.9,8
クリエイターで検索メニュー,11,22,0.5,22.9,13
で検索メニュー,11,22,0.5,22.9,7
検索メニュー,11,22,0.5,22.9,6
の方法,10,20,0.5,20.8,3
性がある,10,20,0.5,20.8,4
一人で,10,20,0.5,20.8,3
変わり,10,20,0.5,20.8,3
ある「,10,20,0.5,20.8,3
選択肢,9,18,0.5,18.8,3
なく、「,9,18,0.5,18.8,4
大人の,9,18,0.5,18.8,3
気づい,9,18,0.5,18.8,3
の特徴,9,18,0.5,18.8,3
その時,9,18,0.5,18.8,3
を変え,9,18,0.5,18.8,3
責任を,9,18,0.5,18.8,3
「日本,9,18,0.5,18.8,3
少しで,8,16,0.5,16.7,3
程度の,8,16,0.5,16.7,3
2017年,8,16,0.5,16.7,5
少しでも,8,16,0.5,16.7,4
得られる,8,16,0.5,16.7,4
性があり,8,16,0.5,16.7,4
意味が,8,16,0.5,16.7,3
を聞いて,8,16,0.5,16.7,4
もない。,8,16,0.5,16.7,4
10年,8,16,0.5,16.7,3
見ている,8,16,0.5,16.7,4
にあります。,8,16,0.5,16.7,6
、最近,8,16,0.5,16.7,3
た経験,8,16,0.5,16.7,3
唯一の,8,16,0.5,16.7,3
は絶対,8,16,0.5,16.7,3
多くの人が,8,16,0.5,16.7,5
最終的,7,14,0.5,14.6,3
応援して,7,14,0.5,14.6,4
が増えて,7,14,0.5,14.6,4
たため、,7,14,0.5,14.6,4
思っていた,7,14,0.5,14.6,5
伝えし,7,14,0.5,14.6,3
出会っ,7,14,0.5,14.6,3
対応し,7,14,0.5,14.6,3
事前に,7,14,0.5,14.6,3
5つの,7,14,0.5,14.6,3
目的の,7,14,0.5,14.6,3
ジャンル,7,14,0.5,14.6,4
お伝えし,7,14,0.5,14.6,4
性があります,7,14,0.5,14.6,6
て自分,7,14,0.5,14.6,3
代わりに,7,14,0.5,14.6,4
」と言って,7,14,0.5,14.6,5
し、「,7,14,0.5,14.6,3
未来を,7,14,0.5,14.6,3
いると、,7,14,0.5,14.6,4
ていると、,7,14,0.5,14.6,5
という、,7,14,0.5,14.6,4
目の前,7,14,0.5,14.6,3
と呼ば,7,14,0.5,14.6,3
必要は,7,14,0.5,14.6,3
を示す,7,14,0.5,14.6,3
ばならない。,7,14,0.5,14.6,6
可能性が高い,7,14,0.5,14.6,6
、感情,7,14,0.5,14.6,3
知識を,7,14,0.5,14.6,3
取り戻す,6,12,0.5,12.5,4
を見せ,6,12,0.5,12.5,3
記録し,6,12,0.5,12.5,3
失敗を,6,12,0.5,12.5,3
の個人,6,12,0.5,12.5,3
の使い方,6,12,0.5,12.5,4
理由と,6,12,0.5,12.5,3
の期間,6,12,0.5,12.5,3
進める,6,12,0.5,12.5,3
行うこと,6,12,0.5,12.5,4
に言っ,6,12,0.5,12.5,3
、最も,6,12,0.5,12.5,3
多かっ,6,12,0.5,12.5,3
対象に,6,12,0.5,12.5,3
、絶対に,6,12,0.5,12.5,4
決まっ,6,12,0.5,12.5,3
が変わっ,6,12,0.5,12.5,4
多かった,6,12,0.5,12.5,4
他人の,6,12,0.5,12.5,3
た時、,6,12,0.5,12.5,3
、もし,6,12,0.5,12.5,3
に入れる,6,12,0.5,12.5,4
事実で,6,12,0.5,12.5,3
に至っ,6,12,0.5,12.5,3
いう事実,6,12,0.5,12.5,4
という事実,6,12,0.5,12.5,5
と述べ,6,12,0.5,12.5,3
ある日,6,12,0.5,12.5,3
気になっ,5,10,0.5,10.4,4
円以上,5,10,0.5,10.4,3
できました。,5,10,0.5,10.4,6
初めての,5,10,0.5,10.4,4
入り、,5,10,0.5,10.4,3
を認め,5,10,0.5,10.4,3
を構築し,5,10,0.5,10.4,4
チャンスが,5,10,0.5,10.4,5
印象を,5,10,0.5,10.4,3
の幸せ,5,10,0.5,10.4,3
2015年,5,10,0.5,10.4,5
出会った,5,10,0.5,10.4,4
参考にし,5,10,0.5,10.4,4
最前線,5,10,0.5,10.4,3
にして、,5,10,0.5,10.4,4
検索が,5,10,0.5,10.4,3
のチャンス,5,10,0.5,10.4,5
構築し,5,10,0.5,10.4,3
ないです。,5,10,0.5,10.4,5
参考にして,5,10,0.5,10.4,5
の個人情報,5,10,0.5,10.4,5
出会いが,5,10,0.5,10.4,4
大切にし,5,10,0.5,10.4,4
に合っ,5,10,0.5,10.4,3
確認して,5,10,0.5,10.4,4
30代,5,10,0.5,10.4,3
下げる,5,10,0.5,10.4,3
31日,5,10,0.5,10.4,3
表示さ,5,10,0.5,10.4,3
の場合は,5,10,0.5,10.4,4
クリア,5,10,0.5,10.4,3
は多い,5,10,0.5,10.4,3
」と思わ,5,10,0.5,10.4,4
を繰り返して,5,10,0.5,10.4,6
に相談し,5,10,0.5,10.4,4
は言わ,5,10,0.5,10.4,3
ギャップ,5,10,0.5,10.4,4
意識を,5,10,0.5,10.4,3
話題を,5,10,0.5,10.4,3
」になる,5,10,0.5,10.4,4
したい」,5,10,0.5,10.4,4
日本が,5,10,0.5,10.4,3
ている人が,5,10,0.5,10.4,5
、SNS,5,10,0.5,10.4,4
に言って,5,10,0.5,10.4,4
で解決,5,10,0.5,10.4,3
。こうした,5,10,0.5,10.4,5
のため、,5,10,0.5,10.4,4
性につい,5,10,0.5,10.4,4
が変わって,5,10,0.5,10.4,5
がなく、,5,10,0.5,10.4,4
瞬間に,5,10,0.5,10.4,3
、以下のよう,5,10,0.5,10.4,6
2週間,5,10,0.5,10.4,3
関係で,5,10,0.5,10.4,3
性について,5,10,0.5,10.4,5
を尊重,5,10,0.5,10.4,3
考えを,5,10,0.5,10.4,3
の不安,5,10,0.5,10.4,3
に書い,5,10,0.5,10.4,3
高いの,5,10,0.5,10.4,3
作成し,5,10,0.5,10.4,3
に、自分,5,10,0.5,10.4,4
するため、,5,10,0.5,10.4,5
変えて,5,10,0.5,10.4,3
原則と,5,10,0.5,10.4,3
いや、,5,10,0.5,10.4,3
周りの,5,10,0.5,10.4,3
自分の人生,5,10,0.5,10.4,5
終わらせる,5,10,0.5,10.4,5
高い。,5,10,0.5,10.4,3
が入っ,5,10,0.5,10.4,3
違いは,5,10,0.5,10.4,3
ミサイル,5,10,0.5,10.4,4
はない」と,5,10,0.5,10.4,5
政治的,5,10,0.5,10.4,3
公開され,5,10,0.5,10.4,4
を検討,5,10,0.5,10.4,3
警告し,5,10,0.5,10.4,3
認められ,5,10,0.5,10.4,4
そう思って,5,10,0.5,10.4,5
メリットが,4,8,0.5,8.3,5
は一体,4,8,0.5,8.3,3
気になって,4,8,0.5,8.3,5
を投稿,4,8,0.5,8.3,3
ライブ,4,8,0.5,8.3,3
た際に,4,8,0.5,8.3,3
た。そう,4,8,0.5,8.3,4
この先,4,8,0.5,8.3,3
という考え方,4,8,0.5,8.3,6
認めて,4,8,0.5,8.3,3
に力を,4,8,0.5,8.3,3
に陥っ,4,8,0.5,8.3,3
いう考え方,4,8,0.5,8.3,5
クラスの,4,8,0.5,8.3,4
万人を,4,8,0.5,8.3,3
に対応し,4,8,0.5,8.3,4
