phrase,fn_df,all_df,fp_ratio,fn_pct,length
、普段,2,3,0.667,12.5,3
メリットは,2,3,0.667,12.5,5
は圧倒,2,3,0.667,12.5,3
ある者,2,3,0.667,12.5,3
を選択する,2,3,0.667,12.5,5
いる。」,2,3,0.667,12.5,4
しまう」という,2,3,0.667,12.5,7
高かっ,2,3,0.667,12.5,3
した経験が,2,3,0.667,12.5,5
が必要。,2,3,0.667,12.5,4
いっても、,2,3,0.667,12.5,5
不足の,2,3,0.667,12.5,3
この男性,2,3,0.667,12.5,4
目にする,2,3,0.667,12.5,4
はリスクが,2,3,0.667,12.5,5
ことが分かっ,2,3,0.667,12.5,6
18人,2,3,0.667,12.5,3
2023年2,2,3,0.667,12.5,6
悪いの,2,3,0.667,12.5,3
履歴書,2,3,0.667,12.5,3
で他人の,2,3,0.667,12.5,4
すべて「,2,3,0.667,12.5,4
感がない,2,3,0.667,12.5,4
も止まら,2,3,0.667,12.5,4
ある精神,2,3,0.667,12.5,4
も違和感,2,3,0.667,12.5,4
た」こと,2,3,0.667,12.5,4
、都合,2,3,0.667,12.5,3
に任せて,2,3,0.667,12.5,4
に来ている,2,3,0.667,12.5,5
悪いです。,2,3,0.667,12.5,5
落ちた,2,3,0.667,12.5,3
いく中で、,2,3,0.667,12.5,5
のタイプ,2,3,0.667,12.5,4
して良い,2,3,0.667,12.5,4
時期も,2,3,0.667,12.5,3
、資格,2,3,0.667,12.5,3
、周りが,2,3,0.667,12.5,4
。自分に,2,3,0.667,12.5,4
効果的です。,2,3,0.667,12.5,6
した企業,2,3,0.667,12.5,4
なります。しかし,2,3,0.667,12.5,8
ターゲットに,2,3,0.667,12.5,6
、全員,2,3,0.667,12.5,3
、相手が,2,3,0.667,12.5,4
採用を,2,3,0.667,12.5,3
予定の,2,3,0.667,12.5,3
サイトには,2,3,0.667,12.5,5
協力者,2,3,0.667,12.5,3
的な要素,2,3,0.667,12.5,4
で、相手,2,3,0.667,12.5,4
1人は,2,3,0.667,12.5,3
年代別,2,3,0.667,12.5,3
相手にされ,2,3,0.667,12.5,5
な話題,2,3,0.667,12.5,3
の女性に,2,3,0.667,12.5,4
することが重要,2,3,0.667,12.5,7
安全確保,2,3,0.667,12.5,4
のライバル,2,3,0.667,12.5,5
に終わっ,2,3,0.667,12.5,4
サポートも,2,3,0.667,12.5,5
のポイントは、,2,3,0.667,12.5,7
が多いこと,2,3,0.667,12.5,5
への不安,2,3,0.667,12.5,4
人でした,2,3,0.667,12.5,4
違うから,2,3,0.667,12.5,4
スマートフォン,2,3,0.667,12.5,7
作る方法,2,3,0.667,12.5,4
続いてい,2,3,0.667,12.5,4
に提示,2,3,0.667,12.5,3
や生活,2,3,0.667,12.5,3
高次の,2,3,0.667,12.5,3
を作るための,2,3,0.667,12.5,6
が届い,2,3,0.667,12.5,3
性が高く、,2,3,0.667,12.5,5
発言をし,2,3,0.667,12.5,4
若者が,2,3,0.667,12.5,3
」と思い、,2,3,0.667,12.5,5
の中で最も,2,3,0.667,12.5,5
も止まらない,2,3,0.667,12.5,6
や武勇,2,3,0.667,12.5,3
も関係,2,3,0.667,12.5,3
いう意味でも,2,3,0.667,12.5,6
も違和,2,3,0.667,12.5,3
いうこと。,2,3,0.667,12.5,5
する際の,2,3,0.667,12.5,4
て伝え,2,3,0.667,12.5,3
に気が,2,3,0.667,12.5,3
で、どうし,2,3,0.667,12.5,5
は圧倒的,2,3,0.667,12.5,4
を準備して,2,3,0.667,12.5,5
て行動,2,3,0.667,12.5,3
よく、,2,3,0.667,12.5,3
が変わりまし,2,3,0.667,12.5,6
いる方が,2,3,0.667,12.5,4
方法。,2,3,0.667,12.5,3
に活動して,2,3,0.667,12.5,5
働きながら,2,3,0.667,12.5,5
加えて、,2,3,0.667,12.5,4
も人間,2,3,0.667,12.5,3
高額な,2,3,0.667,12.5,3
て言えない,2,3,0.667,12.5,5
20人,2,3,0.667,12.5,3
少なかった,2,3,0.667,12.5,5
と思われて,2,3,0.667,12.5,5
現れる,2,3,0.667,12.5,3
、人数,2,3,0.667,12.5,3
2020年6月,2,3,0.667,12.5,7
。費用,2,3,0.667,12.5,3
不透明,2,3,0.667,12.5,3
で詳しく,2,3,0.667,12.5,4
が安定,2,3,0.667,12.5,3
今日から,2,3,0.667,12.5,4
効果的です,2,3,0.667,12.5,5
と言い、,2,3,0.667,12.5,4
と言われること,2,3,0.667,12.5,7
悪いです,2,3,0.667,12.5,4
は、女性,2,3,0.667,12.5,4
の指南,2,3,0.667,12.5,3
、民間,2,3,0.667,12.5,3
頻度は,2,3,0.667,12.5,3
上がります,2,3,0.667,12.5,5
あり「,2,3,0.667,12.5,3
選択肢の,2,3,0.667,12.5,4
お世話,2,3,0.667,12.5,3
の苦労,2,3,0.667,12.5,3
選択する,2,3,0.667,12.5,4
思う人もいる,2,3,0.667,12.5,6
も基本,2,3,0.667,12.5,3
は企業,2,3,0.667,12.5,3
は事前,2,3,0.667,12.5,3
のメール,2,3,0.667,12.5,4
にすると、,2,3,0.667,12.5,5
が変わった,2,3,0.667,12.5,5
する際に,2,3,0.667,12.5,4
お世話に,2,3,0.667,12.5,4
との比較,2,3,0.667,12.5,4
」という声,2,3,0.667,12.5,5
の外国,2,3,0.667,12.5,3
に至りまし,2,3,0.667,12.5,5
、ざっくり,2,3,0.667,12.5,5
アンケートで,2,3,0.667,12.5,6
は詐欺,2,3,0.667,12.5,3
は完璧,2,3,0.667,12.5,3
は、ぜひ,2,3,0.667,12.5,4
が変わりました,2,3,0.667,12.5,7
は変わる,2,3,0.667,12.5,4
納得でき,2,3,0.667,12.5,4
のグループ,2,3,0.667,12.5,5
を続けること,2,3,0.667,12.5,6
作るための,2,3,0.667,12.5,5
の中にある,2,3,0.667,12.5,5
、利用者,2,3,0.667,12.5,4
20代前半,2,3,0.667,12.5,5
2023年2月,2,3,0.667,12.5,7
に不利,2,3,0.667,12.5,3
人でし,2,3,0.667,12.5,3
た意見を,2,3,0.667,12.5,4
も行わ,2,3,0.667,12.5,3
考える人が,2,3,0.667,12.5,5
、電話,2,3,0.667,12.5,3
が可能になり,2,3,0.667,12.5,6
の要求,2,3,0.667,12.5,3
するのが、,2,3,0.667,12.5,5
私自身の,2,3,0.667,12.5,4
届かない,2,3,0.667,12.5,4
ている方も,2,3,0.667,12.5,5
。セフレ,2,3,0.667,12.5,4
行動」,2,3,0.667,12.5,3
の手順,2,3,0.667,12.5,3
失敗に,2,3,0.667,12.5,3
ポイント：,2,3,0.667,12.5,5
言い、,2,3,0.667,12.5,3
ます。最初,2,3,0.667,12.5,5
な部分,2,3,0.667,12.5,3
、都合の,2,3,0.667,12.5,4
2020年7月,2,3,0.667,12.5,7
思います。（,2,3,0.667,12.5,6
報告の,2,3,0.667,12.5,3
に、1,2,3,0.667,12.5,3
思われて,2,3,0.667,12.5,4
倍以上,2,3,0.667,12.5,3
感じ方,2,3,0.667,12.5,3
に出して,2,3,0.667,12.5,4
資産”,2,3,0.667,12.5,3
の画面を,2,3,0.667,12.5,4
が多いため、,2,3,0.667,12.5,6
に、今回,2,3,0.667,12.5,4
難しいという,2,3,0.667,12.5,6
考慮して,2,3,0.667,12.5,4
行動した,2,3,0.667,12.5,4
の進行,2,3,0.667,12.5,3
た年齢,2,3,0.667,12.5,3
好かれ,2,3,0.667,12.5,3
極めて重要,2,3,0.667,12.5,5
を激しく,2,3,0.667,12.5,4
行くか,2,3,0.667,12.5,3
、福岡,2,3,0.667,12.5,3
前提で,2,3,0.667,12.5,3
感じました,2,3,0.667,12.5,5
が優勢,2,3,0.667,12.5,3
高かった,2,3,0.667,12.5,4
を営む,2,3,0.667,12.5,3
人も少なく,2,3,0.667,12.5,5
て、他の,2,3,0.667,12.5,4
も進め,2,3,0.667,12.5,3
のアプローチ,2,3,0.667,12.5,6
日常の中,2,3,0.667,12.5,4
分の1,2,3,0.667,12.5,3
して伝え,2,3,0.667,12.5,4
」のため,2,3,0.667,12.5,4
言っていまし,2,3,0.667,12.5,6
ターゲット,2,3,0.667,12.5,5
一向に,2,3,0.667,12.5,3
おかげで、,2,3,0.667,12.5,5
した内容を,2,3,0.667,12.5,5
しまう」と,2,3,0.667,12.5,5
いう状態,2,3,0.667,12.5,4
までの間,2,3,0.667,12.5,4
上での,2,3,0.667,12.5,3
に行われ,2,3,0.667,12.5,4
、それ以前に,2,3,0.667,12.5,6
呼び、,2,3,0.667,12.5,3
ヤバい！,2,3,0.667,12.5,4
のサイトで,2,3,0.667,12.5,5
と報告,2,3,0.667,12.5,3
30万円,2,3,0.667,12.5,4
は、他人,2,3,0.667,12.5,4
に強く,2,3,0.667,12.5,3
の女性と,2,3,0.667,12.5,4
に以下,2,3,0.667,12.5,3
にセフレ,2,3,0.667,12.5,4
、「自分の,2,3,0.667,12.5,5
…」という,2,3,0.667,12.5,5
が、実際は,2,3,0.667,12.5,5
ため」,2,3,0.667,12.5,3
困難で,2,3,0.667,12.5,3
」などという,2,3,0.667,12.5,6
、失敗した,2,3,0.667,12.5,5
要求に,2,3,0.667,12.5,3
も女性の,2,3,0.667,12.5,4
、そのための,2,3,0.667,12.5,6
」女性,2,3,0.667,12.5,3
勘違いが,2,3,0.667,12.5,4
ます（笑）,2,3,0.667,12.5,5
に困ら,2,3,0.667,12.5,3
や武勇伝,2,3,0.667,12.5,4
。まさに,2,3,0.667,12.5,4
見ていませ,2,3,0.667,12.5,5
ともに、「,2,3,0.667,12.5,5
を軽視,2,3,0.667,12.5,3
つの理由,2,3,0.667,12.5,4
文句を,2,3,0.667,12.5,3
の正体は「,2,3,0.667,12.5,5
姿勢が,2,3,0.667,12.5,3
を保有,2,3,0.667,12.5,3
経験と,2,3,0.667,12.5,3
、女性から,2,3,0.667,12.5,5
な失敗,2,3,0.667,12.5,3
、何度で,2,3,0.667,12.5,4
完了した,2,3,0.667,12.5,4
確保し、,2,3,0.667,12.5,4
自分自身を,2,3,0.667,12.5,5
カッコ,2,3,0.667,12.5,3
意識で,2,3,0.667,12.5,3
の1つと,2,3,0.667,12.5,4
から始まっ,2,3,0.667,12.5,5
が求めて,2,3,0.667,12.5,4
ことが多く,2,3,0.667,12.5,5
」という疑問,2,3,0.667,12.5,6
の成立,2,3,0.667,12.5,3
「まずは,2,3,0.667,12.5,4
全体に,2,3,0.667,12.5,3
ない。従っ,2,3,0.667,12.5,5
女性から見,2,3,0.667,12.5,5
知っている人,2,3,0.667,12.5,6
重なる,2,3,0.667,12.5,3
、積極的,2,3,0.667,12.5,4
「会っ,2,3,0.667,12.5,3
で他人,2,3,0.667,12.5,3
増加が,2,3,0.667,12.5,3
利用者が,2,3,0.667,12.5,4
何度か,2,3,0.667,12.5,3
足りないと,2,3,0.667,12.5,5
は逆に,2,3,0.667,12.5,3
パターンです,2,3,0.667,12.5,6
です。3,2,3,0.667,12.5,4
からの評価,2,3,0.667,12.5,5
徹底さ,2,3,0.667,12.5,3
取ることが,2,3,0.667,12.5,5
の熱意,2,3,0.667,12.5,3
徹底され,2,3,0.667,12.5,4
の専門家が,2,3,0.667,12.5,5
する機会,2,3,0.667,12.5,4
だと感じ,2,3,0.667,12.5,4
て働く,2,3,0.667,12.5,3
。正直、,2,3,0.667,12.5,4
も一定数,2,3,0.667,12.5,4
向こうから,2,3,0.667,12.5,5
、積極的な,2,3,0.667,12.5,5
ます。ネット,2,3,0.667,12.5,6
理解することが,2,3,0.667,12.5,7
が悪かった,2,3,0.667,12.5,5
いる人がい,2,3,0.667,12.5,5
21時,2,3,0.667,12.5,3
た場合も,2,3,0.667,12.5,4
を探している,2,3,0.667,12.5,6
使い、,2,3,0.667,12.5,3
との会話,2,3,0.667,12.5,4
ものですが、,2,3,0.667,12.5,6
、現状,2,3,0.667,12.5,3
会えた,2,3,0.667,12.5,3
は複数,2,3,0.667,12.5,3
と思う人も,2,3,0.667,12.5,5
を抱か,2,3,0.667,12.5,3
た場合は、,2,3,0.667,12.5,5
も結果,2,3,0.667,12.5,3
たい女性,2,3,0.667,12.5,4
がある。その,2,3,0.667,12.5,6
て、複数,2,3,0.667,12.5,4
おらず、,2,3,0.667,12.5,4
が難しい,2,3,0.667,12.5,4
にアップする,2,3,0.667,12.5,6
なるのです。,2,3,0.667,12.5,6
です。具体的,2,3,0.667,12.5,6
リスクが高い,2,3,0.667,12.5,6
メッセージが,2,3,0.667,12.5,6
ため、「,2,3,0.667,12.5,4
と成功,2,3,0.667,12.5,3
がポイント,2,3,0.667,12.5,5
もいて、,2,3,0.667,12.5,4
たびに、,2,3,0.667,12.5,4
は逆に、,2,3,0.667,12.5,4
楽しめる,2,3,0.667,12.5,4
ます。２,2,3,0.667,12.5,4
選択が,2,3,0.667,12.5,3
ということ。,2,3,0.667,12.5,6
ある以上,2,3,0.667,12.5,4
会場で,2,3,0.667,12.5,3
は回避,2,3,0.667,12.5,3
、最初から,2,3,0.667,12.5,5
いる人は、,2,3,0.667,12.5,5
ても、自分,2,3,0.667,12.5,5
周りが,2,3,0.667,12.5,3
女性との,2,3,0.667,12.5,4
、女性が,2,3,0.667,12.5,4
に解説します,2,3,0.667,12.5,6
くるはずです。,2,3,0.667,12.5,7
特化し,2,3,0.667,12.5,3
1つと,2,3,0.667,12.5,3
と安全を,2,3,0.667,12.5,4
が多いのです,2,3,0.667,12.5,6
相手にさ,2,3,0.667,12.5,4
て、他,2,3,0.667,12.5,3
ている女性,2,3,0.667,12.5,5
人もいるか,2,3,0.667,12.5,5
変わってい,2,3,0.667,12.5,5
。中で,2,3,0.667,12.5,3
で成功し,2,3,0.667,12.5,4
ば良い,2,3,0.667,12.5,3
です。次,2,3,0.667,12.5,4
も強く,2,3,0.667,12.5,3
で作っ,2,3,0.667,12.5,3
強まって,2,3,0.667,12.5,4
ついても、,2,3,0.667,12.5,5
として利用,2,3,0.667,12.5,5
使えば,2,3,0.667,12.5,3
20代〜,2,3,0.667,12.5,4
、営業,2,3,0.667,12.5,3
採用、,2,3,0.667,12.5,3
上がります。,2,3,0.667,12.5,6
中にある,2,3,0.667,12.5,4
！女性,2,3,0.667,12.5,3
、自分から,2,3,0.667,12.5,5
。中でも,2,3,0.667,12.5,4
が集まって,2,3,0.667,12.5,5
と思うかも,2,3,0.667,12.5,5
た時期も,2,3,0.667,12.5,4
あります。私,2,3,0.667,12.5,6
場合は「,2,3,0.667,12.5,4
続いています,2,3,0.667,12.5,6
、「絶対,2,3,0.667,12.5,4
。返信,2,3,0.667,12.5,3
最近で,2,3,0.667,12.5,3
が、1,2,3,0.667,12.5,3
。第三,2,3,0.667,12.5,3
とは言い,2,3,0.667,12.5,4
直面する,2,3,0.667,12.5,4
習慣を,2,3,0.667,12.5,3
に、なぜか,2,3,0.667,12.5,5
数日間,2,3,0.667,12.5,3
、現代で,2,3,0.667,12.5,4
と会話,2,3,0.667,12.5,3
思う人も,2,3,0.667,12.5,4
で、以下の,2,3,0.667,12.5,5
面接の,2,3,0.667,12.5,3
、成功し,2,3,0.667,12.5,4
、異常,2,3,0.667,12.5,3
正体は「,2,3,0.667,12.5,4
書かれてい,2,3,0.667,12.5,5
「状況,2,3,0.667,12.5,3
男性たち,2,3,0.667,12.5,4
いる人も,2,3,0.667,12.5,4
の指摘,2,3,0.667,12.5,3
諦める,2,3,0.667,12.5,3
「大人の,2,3,0.667,12.5,4
自身が「,2,3,0.667,12.5,4
います。そんな,2,3,0.667,12.5,7
、自動車,2,3,0.667,12.5,4
年齢は,2,3,0.667,12.5,3
に終わった,2,3,0.667,12.5,5
場合も、,2,3,0.667,12.5,4
気持ちよく,2,3,0.667,12.5,5
専門家が,2,3,0.667,12.5,4
に至りました,2,3,0.667,12.5,6
の収益,2,3,0.667,12.5,3
。おかげで,2,3,0.667,12.5,5
印象的だっ,2,3,0.667,12.5,5
内容と,2,3,0.667,12.5,3
特化した,2,3,0.667,12.5,4
を自ら,2,3,0.667,12.5,3
15分,2,3,0.667,12.5,3
に流され,2,3,0.667,12.5,4
の結果を,2,3,0.667,12.5,4
可能性が高く,2,3,0.667,12.5,6
、後日,2,3,0.667,12.5,3
2020年6,2,3,0.667,12.5,6
経験のある,2,3,0.667,12.5,5
結論に,2,3,0.667,12.5,3
状況」,2,3,0.667,12.5,3
で相手の,2,3,0.667,12.5,4
任せること,2,3,0.667,12.5,5
面接で,2,3,0.667,12.5,3
現実です,2,3,0.667,12.5,4
少なくても,2,3,0.667,12.5,5
は、特に,2,3,0.667,12.5,4
した内容,2,3,0.667,12.5,4
されれば、,2,3,0.667,12.5,5
接して,2,3,0.667,12.5,3
、「絶対に,2,3,0.667,12.5,5
転職や,2,3,0.667,12.5,3
、実際に私,2,3,0.667,12.5,5
結果も,2,3,0.667,12.5,3
サイトが,2,3,0.667,12.5,4
、普通の,2,3,0.667,12.5,4
とっては、,2,3,0.667,12.5,5
男性」,2,3,0.667,12.5,3
学部で,2,3,0.667,12.5,3
生まれる。,2,3,0.667,12.5,5
、報酬,2,3,0.667,12.5,3
てしまう」と,2,3,0.667,12.5,6
、ざっくりと,2,3,0.667,12.5,6
問題も,2,3,0.667,12.5,3
に調査,2,3,0.667,12.5,3
。男性は,2,3,0.667,12.5,4
した人は,2,3,0.667,12.5,4
注意。,2,3,0.667,12.5,3
今回も,2,3,0.667,12.5,3
すること自体に,2,3,0.667,12.5,7
ことが多く、,2,3,0.667,12.5,6
を支配する,2,3,0.667,12.5,5
に尽きる。,2,3,0.667,12.5,5
絶望し,2,3,0.667,12.5,3
覚えが,2,3,0.667,12.5,3
ことの方,2,3,0.667,12.5,4
から変わっ,2,3,0.667,12.5,5
ヶ月分,2,3,0.667,12.5,3
「いや,2,3,0.667,12.5,3
思ってた,2,3,0.667,12.5,4
メニュー投稿見出し,2,3,0.667,12.5,9
10月14,2,3,0.667,12.5,5
デートが,2,3,0.667,12.5,4
理屈は,2,3,0.667,12.5,3
「少し,2,3,0.667,12.5,3
コントロールする,2,3,0.667,12.5,8
知らずに,2,3,0.667,12.5,4
のです。画像,2,3,0.667,12.5,6
に、まずは,2,3,0.667,12.5,5
日06,2,3,0.667,12.5,3
その時点で,2,3,0.667,12.5,5
ひっくり返る,2,3,0.667,12.5,6
せる方法,2,3,0.667,12.5,4
メニュー投稿見出し画像,2,3,0.667,12.5,11
、後輩,2,3,0.667,12.5,3
会いたい」,2,3,0.667,12.5,5
通って,2,3,0.667,12.5,3
場合もある。,2,3,0.667,12.5,6
がない」「,2,3,0.667,12.5,5
がある。「,2,3,0.667,12.5,5
“自分,2,3,0.667,12.5,3
と手を,2,3,0.667,12.5,3
検索メニュー投稿見出し,2,3,0.667,12.5,11
、その瞬間,2,3,0.667,12.5,5
男として,2,3,0.667,12.5,4
リンクから,2,3,0.667,12.5,5
のリンクから,2,3,0.667,12.5,6
生み出す。,2,3,0.667,12.5,5
を生み出す。,2,3,0.667,12.5,6
けど、自分,2,3,0.667,12.5,5
が始まると,2,3,0.667,12.5,5
な真実,2,3,0.667,12.5,3
駆け引きが,2,3,0.667,12.5,5
残る。,2,3,0.667,12.5,3
が参加して,2,3,0.667,12.5,5
「この人に,2,3,0.667,12.5,5
根性が,2,3,0.667,12.5,3
ことの方が,2,3,0.667,12.5,5
ピックアップさ,2,3,0.667,12.5,7
3月27日,2,3,0.667,12.5,5
怖い。,2,3,0.667,12.5,3
湧いてくるの,2,3,0.667,12.5,6
ない」「,2,3,0.667,12.5,4
が、なぜか,2,3,0.667,12.5,5
湧いてくる,2,3,0.667,12.5,5
先は、,2,3,0.667,12.5,3
動く。,2,3,0.667,12.5,3
の延長線,2,3,0.667,12.5,4
しろ。,2,3,0.667,12.5,3
会いたい」と,2,3,0.667,12.5,6
扱われる,2,3,0.667,12.5,4
教えます,2,3,0.667,12.5,4
に入ってい,2,3,0.667,12.5,5
に、まず,2,3,0.667,12.5,4
悪いとか,2,3,0.667,12.5,4
。たった一,2,3,0.667,12.5,5
後、「,2,3,0.667,12.5,3
空気が,2,3,0.667,12.5,3
読める。,2,3,0.667,12.5,4
9割を,2,3,0.667,12.5,3
実際には、,2,3,0.667,12.5,5
延長線,2,3,0.667,12.5,3
タグを,2,3,0.667,12.5,3
日06:,2,3,0.667,12.5,4
の話です,2,3,0.667,12.5,4
が変われ,2,3,0.667,12.5,4
自分の感情を,2,3,0.667,12.5,6
仕組み」,2,3,0.667,12.5,4
に触れた,2,3,0.667,12.5,4
自分の感情,2,3,0.667,12.5,5
のタグを,2,3,0.667,12.5,4
投稿見出し,2,3,0.667,12.5,5
尽きる。,2,3,0.667,12.5,4
。周り,2,3,0.667,12.5,3
センス,2,3,0.667,12.5,3
がある。これ,2,3,0.667,12.5,6
人気記事,2,3,0.667,12.5,4
、9割,2,3,0.667,12.5,3
。画像,2,3,0.667,12.5,3
を送った,2,3,0.667,12.5,4
始まると,2,3,0.667,12.5,4
理性を,2,3,0.667,12.5,3
が無いと,2,3,0.667,12.5,4
にサポート,2,3,0.667,12.5,5
をクリアし,2,3,0.667,12.5,5
今日で,2,3,0.667,12.5,3
途中の,2,3,0.667,12.5,3
読めない,2,3,0.667,12.5,4
を殺す,2,3,0.667,12.5,3
その時点,2,3,0.667,12.5,4
は手に,2,3,0.667,12.5,3
、スマホを,2,3,0.667,12.5,5
出せない,2,3,0.667,12.5,4
テンション,2,3,0.667,12.5,5
に意味が,2,3,0.667,12.5,4
保存版】,2,3,0.667,12.5,4
3月27,2,3,0.667,12.5,4
いる。ここから,2,3,0.667,12.5,7
マイク,2,3,0.667,12.5,3
ない。・,2,3,0.667,12.5,4
を仕掛け,2,3,0.667,12.5,4
実践すれば,2,3,0.667,12.5,5
を扱う,2,3,0.667,12.5,3
具体的に何,2,3,0.667,12.5,5
しない』,2,3,0.667,12.5,4
の振る舞い,2,3,0.667,12.5,5
と、今,2,3,0.667,12.5,3
、一生,2,3,0.667,12.5,3
マッチングアプリで,2,3,0.667,12.5,9
から抜け出せない,2,3,0.667,12.5,8
触れた,2,3,0.667,12.5,3
サークル,2,3,0.667,12.5,4
変えずに,2,3,0.667,12.5,4
て処理,2,3,0.667,12.5,3
年3月27,2,3,0.667,12.5,5
。問題は,2,3,0.667,12.5,4
変えず,2,3,0.667,12.5,3
「いや、,2,3,0.667,12.5,4
前に、まず,2,3,0.667,12.5,5
と無理,2,3,0.667,12.5,3
と言っている,2,3,0.667,12.5,6
誘われ,2,3,0.667,12.5,3
で終わらせ,2,3,0.667,12.5,5
実践すれ,2,3,0.667,12.5,4
10月14日,2,3,0.667,12.5,6
恋愛を,2,3,0.667,12.5,3
から先は、,2,3,0.667,12.5,5
「具体,2,3,0.667,12.5,3
見ない,2,3,0.667,12.5,3
50回,2,3,0.667,12.5,3
の唯一の,2,3,0.667,12.5,4
たくなる。,2,3,0.667,12.5,5
する」「,2,3,0.667,12.5,4
感じて、,2,3,0.667,12.5,4
投稿見出し画像,2,3,0.667,12.5,7
月曜日,2,3,0.667,12.5,3
です。画像,2,3,0.667,12.5,5
じゃない。「,2,3,0.667,12.5,6
非モテ,2,3,0.667,12.5,3
。確認,2,3,0.667,12.5,3
noteの,2,3,0.667,12.5,5
の自分に,2,3,0.667,12.5,4
わけじゃない。,2,3,0.667,12.5,7
何も変わらない,2,3,0.667,12.5,7
に帰って,2,3,0.667,12.5,4
開けた,2,3,0.667,12.5,3
の正解,2,3,0.667,12.5,3
起こる。,2,3,0.667,12.5,4
.comいい,2,3,0.667,12.5,6
。周りの,2,3,0.667,12.5,4
結果の,2,3,0.667,12.5,3
なりたい」,2,3,0.667,12.5,5
話しかけ,2,3,0.667,12.5,4
から抜け出せ,2,3,0.667,12.5,6
コピペ,2,3,0.667,12.5,3
に読ま,2,3,0.667,12.5,3
くるのです。,2,3,0.667,12.5,6
予定が,2,3,0.667,12.5,3
。デート,2,3,0.667,12.5,4
仕組み。,2,3,0.667,12.5,4
。要するに、,2,3,0.667,12.5,6
保存版,2,3,0.667,12.5,3
.comいいな,2,3,0.667,12.5,7
男とし,2,3,0.667,12.5,3
に落ちる,2,3,0.667,12.5,4
。最初の,2,3,0.667,12.5,4
一致した,2,3,0.667,12.5,4
で結果は,2,3,0.667,12.5,4
「あ、,2,3,0.667,12.5,3
「面倒,2,3,0.667,12.5,3
意図が,2,3,0.667,12.5,3
公開してい,2,3,0.667,12.5,5
残り、,2,3,0.667,12.5,3
は、先,2,3,0.667,12.5,3
回避できた,2,3,0.667,12.5,5
は、先に,2,3,0.667,12.5,4
1回分,2,3,0.667,12.5,3
の波動,2,3,0.667,12.5,3
悪用厳禁,2,3,0.667,12.5,4
平和な,2,3,0.667,12.5,3
変わらない。,2,3,0.667,12.5,6
ピックアップされ,2,3,0.667,12.5,8
悩む時間,2,3,0.667,12.5,4
年10月14,2,3,0.667,12.5,6
抜け出せない,2,3,0.667,12.5,6
回収し,2,3,0.667,12.5,3
モテが,2,3,0.667,12.5,3
が別の,2,3,0.667,12.5,3
回避でき,2,3,0.667,12.5,4
すぎない。,2,3,0.667,12.5,5
も感じる,2,3,0.667,12.5,4
。学生時代,2,3,0.667,12.5,5
。感情が,2,3,0.667,12.5,4
」と判断,2,3,0.667,12.5,4
」こう,2,3,0.667,12.5,3
から変わって,2,3,0.667,12.5,6
多くの場合,2,3,0.667,12.5,5
の一手,2,3,0.667,12.5,3
的にどうすれ,2,3,0.667,12.5,6
ないと感じ,2,3,0.667,12.5,5
離れない,2,3,0.667,12.5,4
を下げ,2,3,0.667,12.5,3
告発する,2,3,0.667,12.5,4
の混乱,2,3,0.667,12.5,3
の特定,2,3,0.667,12.5,3
問うこと,2,3,0.667,12.5,4
年の5,2,3,0.667,12.5,3
のに対し、,2,3,0.667,12.5,5
議論する,2,3,0.667,12.5,4
、若者,2,3,0.667,12.5,3
アメリカ政府,2,3,0.667,12.5,6
いう言葉がある,2,3,0.667,12.5,7
と発表した,2,3,0.667,12.5,5
ちょっと待っ,2,3,0.667,12.5,6
いうことが、,2,3,0.667,12.5,6
支払わ,2,3,0.667,12.5,3
において「,2,3,0.667,12.5,5
を日本,2,3,0.667,12.5,3
や医師,2,3,0.667,12.5,3
が注目され,2,3,0.667,12.5,5
も確認,2,3,0.667,12.5,3
に掲載し,2,3,0.667,12.5,4
た。トランプ,2,3,0.667,12.5,6
処分を,2,3,0.667,12.5,3
、午後,2,3,0.667,12.5,3
なメディア,2,3,0.667,12.5,5
間もなく,2,3,0.667,12.5,4
早稲田大学,2,3,0.667,12.5,5
と述べ、,2,3,0.667,12.5,4
しない「,2,3,0.667,12.5,4
に警告,2,3,0.667,12.5,3
問われ,2,3,0.667,12.5,3
意味する,2,3,0.667,12.5,4
の対象に,2,3,0.667,12.5,4
なったが、,2,3,0.667,12.5,5
ない。日本,2,3,0.667,12.5,5
、対応,2,3,0.667,12.5,3
転じた,2,3,0.667,12.5,3
を死守,2,3,0.667,12.5,3
控えた,2,3,0.667,12.5,3
を投下し,2,3,0.667,12.5,4
と発表,2,3,0.667,12.5,3
で動く,2,3,0.667,12.5,3
で逮捕される,2,3,0.667,12.5,6
呼んだ,2,3,0.667,12.5,3
操られ,2,3,0.667,12.5,3
関係者は,2,3,0.667,12.5,4
時点では,2,3,0.667,12.5,4
た背景,2,3,0.667,12.5,3
しれない」,2,3,0.667,12.5,5
大統領、,2,3,0.667,12.5,4
。防衛,2,3,0.667,12.5,3
を実施し,2,3,0.667,12.5,4
、地上,2,3,0.667,12.5,3
恐怖と,2,3,0.667,12.5,3
公明党,2,3,0.667,12.5,3
訴えて,2,3,0.667,12.5,3
た一方で、,2,3,0.667,12.5,5
長者番付,2,3,0.667,12.5,4
頃には,2,3,0.667,12.5,3
通過して,2,3,0.667,12.5,4
た。一方,2,3,0.667,12.5,4
2011年に,2,3,0.667,12.5,6
ファイザー,2,3,0.667,12.5,5
認めない」,2,3,0.667,12.5,5
